order_id,customer_id,product_id,order_date,quantity,unit_price,sales_amount,discount_pct,order_status,currency,region,load_timestamp
SO000001437,CUST0004614,MAT000824,2025-07-06,8.0,315.23,2521.84,0,Shipped,EUR,Australia,2026-08-12 11:25:20
SO000001438,CUST0003736,MAT000059,2026-07-18,14.0,542.91,7600.74,15,Completed,USD,USA,2026-08-11 22:25:20
SO000001439,CUST0000609,MAT000903,2023-06-25,20.0,367.08,7341.6,20,Shipped,JPY,UAE,2026-08-11 14:25:20
SO000001440,CUST0006795,MAT000977,2025-05-30,7.0,63.6,445.2,0,Completed,USD,Singapore,2026-08-12 15:25:20
SO000001441,CUST0003220,MAT000848,2023-09-16,3.0,853.21,2559.63,0,Shipped,EUR,Singapore,2026-08-12 03:25:20
SO000001442,CUST0002212,MAT001142,2025-02-09,7.0,307.42,2151.94,5,Completed,USD,Germany,2026-08-11 22:25:20
SO000001443,CUST0000134,MAT000436,2025-04-27,13.0,403.86,5250.18,0,Cancelled,USD,Australia,2026-08-11 20:25:20
SO000001444,CUST0000442,MAT000262,2025-03-01,21.0,154.95,3253.95,10,Completed,USD,China,2026-08-12 08:25:20
SO000001445,CUST0007660,MAT001030,2024-06-12,1.0,779.49,779.49,0,Completed,GBP,Japan,2026-08-11 22:25:20
SO000001446,CUST0004520,MAT000833,2024-11-10,18.0,265.83,4784.94,0,Completed,USD,Australia,2026-08-12 03:25:20
SO000001447,CUST0003198,MAT000253,2025-07-02,6.0,22.74,136.44,5,Completed,USD,USA,2026-08-12 11:25:20
SO000001448,CUST0007190,MAT000603,2023-07-04,1.0,288.18,288.18,20,Completed,EUR,Saudi Arabia,2026-08-12 01:25:20
SO000001449,CUST0001414,MAT001082,2025-07-12,1.0,885.73,885.73,20,Completed,USD,Canada,2026-08-12 00:25:20
SO000001450,CUST0004820,MAT000552,2026-03-04,15.0,136.42,2046.3,0,Completed,AED,USA,2026-08-11 23:25:20
SO000001451,CUST0003906,MAT000102,2025-05-24,9.0,32.93,296.37,15,Returned,USD,Mexico,2026-08-12 03:25:20
SO000001452,CUST0005407,MAT000148,2026-08-03,6.0,522.47,3134.82,15,Completed,GBP,India,2026-08-12 15:25:20
SO000001453,CUST0000795,MAT000666,2024-11-03,21.0,337.64,7090.44,0,Completed,AED,Australia,2026-08-12 18:25:20
SO000001454,CUST0006481,MAT000282,2025-06-18,18.0,716.5,12897.0,20,Shipped,USD,Canada,2026-08-12 07:25:20
SO000001455,CUST0004526,MAT000131,2023-08-23,8.0,660.04,5280.32,0,Pending,JPY,South Africa,2026-08-12 11:25:20
SO000001456,CUST0004871,MAT000719,2024-01-26,4.0,170.95,683.8,0,Shipped,EUR,UAE,2026-08-11 22:25:20
SO000001457,CUST0005631,MAT000253,2024-12-22,5.0,510.35,2551.75,0,Pending,JPY,Germany,2026-08-12 10:25:20
SO000001458,CUST0002683,MAT000113,2026-02-01,19.0,34.03,646.57,5,Completed,GBP,China,2026-08-11 17:25:20
SO000001459,CUST0000615,MAT000445,2025-09-26,25.0,398.33,9958.25,5,Completed,USD,Australia,2026-08-11 15:25:20
SO000001460,CUST0004594,MAT000127,2025-02-25,25.0,644.08,16102.0,0,Completed,INR,Mexico,2026-08-11 14:25:20
SO000001461,CUST0000491,MAT000860,2024-08-16,1.0,376.39,376.39,0,Completed,USD,UK,2026-08-12 01:25:20
SO000001462,CUST0005981,MAT000565,2023-02-15,23.0,110.57,2543.11,15,Completed,USD,France,2026-08-12 17:25:20
SO000001463,CUST0003722,MAT000042,2024-07-13,7.0,60.07,420.49,10,Returned,INR,Singapore,2026-08-12 12:25:20
SO000001464,CUST0002632,MAT000462,2023-07-27,15.0,769.03,11535.45,0,Shipped,AED,India,2026-08-12 15:25:20
SO000001465,CUST0002875,MAT000734,2023-11-17,5.0,802.74,4013.7,0,Shipped,USD,Germany,2026-08-11 13:25:20
SO000001466,CUST0002135,MAT000162,2024-08-24,18.0,312.07,5617.26,20,Cancelled,USD,Mexico,2026-08-12 01:25:20
SO000001467,CUST0004640,MAT000273,2025-02-26,12.0,151.93,1823.16,10,Shipped,USD,Australia,2026-08-12 13:25:20
SO000001468,CUST0003865,MAT000492,2026-01-04,7.0,880.86,6166.02,20,Returned,EUR,Brazil,2026-08-12 05:25:20
SO000001469,CUST0006455,MAT001026,2026-01-23,11.0,493.55,5429.05,5,Completed,INR,South Africa,2026-08-11 23:25:20
SO000001470,CUST0002199,MAT000666,2025-04-10,17.0,431.61,7337.37,15,Pending,USD,Brazil,2026-08-11 15:25:20
SO000001471,CUST0001764,MAT000166,2026-06-22,12.0,668.74,8024.88,5,Completed,EUR,UAE,2026-08-12 00:25:20
SO000001472,CUST0000850,MAT000370,2026-07-18,8.0,156.14,1249.12,10,Shipped,AED,Singapore,2026-08-11 17:25:20
SO000001473,CUST0005311,MAT000523,2026-06-17,7.0,524.09,3668.63,0,Completed,EUR,France,2026-08-12 08:25:20
SO000001474,CUST0003724,MAT001029,2024-06-21,9.0,801.7,7215.3,10,Shipped,USD,Saudi Arabia,2026-08-12 13:25:20
SO000001475,CUST0006628,MAT000479,2023-04-30,16.0,25.65,410.4,20,Pending,USD,Saudi Arabia,2026-08-12 09:25:20
SO000001476,CUST0005371,MAT000791,2024-11-06,22.0,607.28,13360.16,0,Shipped,EUR,UK,2026-08-12 01:25:20
SO000001477,CUST0003457,MAT000027,2023-06-03,3.0,498.52,1495.56,10,Completed,USD,Brazil,2026-08-12 16:25:20
SO000001478,CUST0000259,MAT001046,2023-05-29,18.0,855.97,15407.46,15,Completed,USD,Australia,2026-08-11 18:25:20
SO000001479,CUST0001795,MAT000969,2025-12-17,2.0,236.54,473.08,0,Completed,USD,USA,2026-08-12 02:25:20
SO000001480,CUST0005363,MAT000549,2024-07-21,23.0,773.71,17795.33,20,Completed,USD,South Africa,2026-08-12 11:25:20
SO000001481,CUST0006347,MAT000275,2024-12-15,13.0,281.54,3660.02,5,Completed,JPY,South Africa,2026-08-11 20:25:20
SO000001482,CUST0000527,MAT001153,2024-11-10,3.0,389.73,1169.19,0,Completed,USD,Mexico,2026-08-11 21:25:20
SO000001483,CUST0005564,MAT000271,2025-04-03,12.0,195.89,2350.68,20,Completed,INR,Canada,2026-08-12 05:25:20
SO000001484,CUST0002798,MAT000731,2023-07-01,10.0,777.91,7779.1,20,Completed,EUR,Singapore,2026-08-12 18:25:20
SO000001485,CUST0006964,MAT000001,2023-01-15,18.0,179.89,3238.02,10,Completed,USD,South Africa,2026-08-12 03:25:20
SO000001486,CUST0005261,MAT000863,2024-09-03,24.0,773.82,18571.68,20,Completed,USD,South Africa,2026-08-12 04:25:20
SO000001487,CUST0001357,MAT000328,2024-01-02,17.0,412.77,7017.09,0,Completed,JPY,Saudi Arabia,2026-08-12 00:25:20
SO000001488,CUST0007903,MAT000389,2023-06-10,25.0,752.4,18810.0,0,Completed,USD,Japan,2026-08-12 01:25:20
SO000001489,CUST0000589,MAT000092,2025-10-05,7.0,241.72,1692.04,0,Completed,AED,Mexico,2026-08-11 15:25:20
SO000001490,CUST0000591,MAT000084,2024-04-30,15.0,123.79,1856.85,5,Completed,USD,USA,2026-08-11 17:25:20
SO000001491,CUST0001393,MAT000654,2024-01-31,15.0,501.69,7525.35,15,Completed,INR,Germany,2026-08-12 12:25:20
SO000001492,CUST0002705,MAT001114,2024-10-04,4.0,460.95,1843.8,15,Returned,EUR,Australia,2026-08-12 09:25:20
SO000001493,CUST0004708,MAT000562,2023-03-22,22.0,324.16,7131.52,0,Completed,INR,India,2026-08-11 15:25:20
SO000001494,CUST0006968,MAT000969,2023-10-03,8.0,598.23,4785.84,10,Completed,EUR,Singapore,2026-08-11 13:25:20
SO000001495,CUST0007581,MAT001069,2026-01-03,3.0,90.15,270.45,0,Completed,USD,Canada,2026-08-11 18:25:20
SO000001496,CUST0007634,MAT000097,2025-06-18,13.0,561.69,7301.97,20,Shipped,EUR,UAE,2026-08-11 21:25:20
SO000001497,CUST0006282,MAT001184,2025-01-14,11.0,194.52,2139.72,10,Shipped,EUR,China,2026-08-11 18:25:20
SO000001498,CUST0000370,MAT000516,2023-10-23,12.0,120.41,1444.92,0,Shipped,INR,India,2026-08-12 00:25:20
SO000001499,CUST0005867,MAT000833,2026-09-24,23.0,819.1,18839.3,0,Completed,USD,France,2026-08-12 00:25:20
SO000001500,CUST0003215,MAT000783,2023-03-03,16.0,416.52,6664.32,20,Completed,USD,China,2026-08-12 12:25:20
SO000001501,CUST0007806,MAT001015,2023-09-18,7.0,688.26,4817.82,10,Completed,USD,UK,2026-08-12 15:25:20
SO000001502,CUST0003302,MAT000893,2024-01-04,20.0,84.76,1695.2,5,Shipped,USD,Australia,2026-08-11 18:25:20
SO000001503,CUST0005639,MAT000372,2025-09-05,8.0,56.43,451.44,0,Completed,EUR,USA,2026-08-11 22:25:20
SO000001504,CUST0006620,MAT000544,2023-12-15,13.0,447.89,5822.57,10,Completed,EUR,France,2026-08-12 06:25:20
SO000001505,CUST0006750,MAT000007,2026-07-15,21.0,287.42,6035.82,15,Shipped,EUR,Japan,2026-08-12 02:25:20
SO000001506,CUST0004706,MAT000680,2025-11-03,20.0,9.39,187.8,10,Shipped,USD,UK,2026-08-12 16:25:20
SO000001507,CUST0005108,MAT000158,2024-04-14,7.0,169.05,1183.35,15,Completed,USD,UK,2026-08-12 15:25:20
SO000001508,CUST0003919,MAT000667,2024-03-06,10.0,200.8,2008.0,15,Completed,USD,France,2026-08-11 15:25:20
SO000001509,CUST0002868,MAT000029,2024-08-03,10.0,263.21,2632.1,5,Completed,USD,Saudi Arabia,2026-08-12 09:25:20
SO000001510,CUST0005612,MAT000597,2023-07-17,13.0,790.39,10275.07,0,Completed,GBP,Mexico,2026-08-11 19:25:20
SO000001511,CUST0006156,MAT000792,2024-08-12,4.0,381.44,1525.76,5,Completed,USD,Germany,2026-08-12 04:25:20
SO000001512,CUST0004803,MAT000033,2024-06-10,15.0,613.09,9196.35,0,Shipped,USD,Mexico,2026-08-11 13:25:20
SO000001513,CUST0000321,MAT000872,2025-03-19,,21.46,21.46,0,Pending,GBP,USA,2026-08-11 20:25:20
SO000001514,CUST0006814,MAT001097,2024-10-29,14.0,733.46,10268.44,10,Cancelled,GBP,Mexico,2026-08-12 01:25:20
SO000001515,CUST0005462,MAT001191,2023-07-18,21.0,220.09,4621.89,5,Completed,INR,Japan,2026-08-12 18:25:20
SO000001516,CUST0003596,MAT000289,2024-07-18,5.0,281.59,1407.95,0,Completed,USD,Saudi Arabia,2026-08-12 01:25:20
SO000001517,CUST0007705,MAT000911,2025-08-04,5.0,45.5,227.5,0,Completed,EUR,Saudi Arabia,2026-08-11 13:25:20
SO000001518,CUST0003208,MAT000912,2026-08-18,9.0,371.68,3345.12,10,Completed,AED,Mexico,2026-08-11 12:25:20
SO000001519,CUST0006445,MAT000894,2023-05-08,,768.06,2304.18,15,Completed,USD,Japan,2026-08-12 07:25:20
SO000001520,CUST0006461,MAT001138,2024-10-22,25.0,343.97,8599.25,0,Completed,GBP,Mexico,2026-08-12 06:25:20
SO000001521,CUST0002869,MAT000139,2025-06-13,16.0,818.2,13091.2,20,Pending,USD,Canada,2026-08-12 14:25:20
SO000001522,CUST0003614,MAT000134,2026-05-19,11.0,781.37,8595.07,0,Completed,USD,Japan,2026-08-12 05:25:20
SO000001523,CUST0003853,MAT000124,2026-04-13,14.0,60.46,846.44,10,Completed,EUR,Mexico,2026-08-11 17:25:20
SO000001524,CUST0003888,MAT000288,2023-02-25,3.0,278.22,834.66,20,Completed,USD,South Africa,2026-08-12 08:25:20
SO000001525,CUST0007708,MAT000532,2025-08-05,3.0,819.82,2459.46,0,Completed,EUR,Japan,2026-08-12 16:25:20
SO000001526,CUST0005743,MAT001199,2025-04-15,7.0,31.68,221.76,0,Completed,USD,USA,2026-08-11 16:25:20
SO000001527,CUST0000291,MAT000622,2024-05-10,13.0,690.4,8975.2,0,Returned,EUR,India,2026-08-12 00:25:20
SO000001528,CUST0000943,MAT000683,2026-08-16,24.0,816.25,19590.0,15,Shipped,AED,Germany,2026-08-12 18:25:20
SO000001529,CUST0002815,MAT001140,2023-06-14,18.0,694.59,12502.62,5,Shipped,USD,France,2026-08-12 18:25:20
SO000001530,CUST0002300,MAT000878,2025-02-13,0.0,670.71,2012.13,0,Pending,USD,Australia,2026-08-11 13:25:20
SO000001531,CUST0007680,MAT000134,2026-03-18,12.0,759.8,9117.6,15,Completed,USD,India,2026-08-12 16:25:20
SO000001532,CUST0004336,MAT000416,2023-11-01,19.0,600.88,11416.72,15,Completed,USD,India,2026-08-12 06:25:20
SO000001533,CUST0006338,MAT000232,2024-09-04,12.0,383.67,4604.04,0,Shipped,EUR,Japan,2026-08-12 03:25:20
SO000001534,CUST0004581,MAT000744,2023-04-27,8.0,61.17,489.36,20,Completed,GBP,Germany,2026-08-12 06:25:20
SO000001535,CUST0005294,MAT000154,2023-12-29,11.0,710.23,7812.53,0,Completed,GBP,Australia,2026-08-11 16:25:20
SO000001536,CUST0005872,MAT000793,2023-07-19,17.0,815.2,13858.4,10,Shipped,USD,Canada,2026-08-12 08:25:20
SO000001537,CUST0006673,MAT000328,2023-05-17,5.0,462.87,2314.35,0,Shipped,GBP,Brazil,2026-08-12 11:25:20
SO000001538,CUST0006476,MAT000435,2026-01-23,15.0,481.6,7224.0,0,Completed,EUR,USA,2026-08-11 17:25:20
SO000001539,CUST0001925,MAT000328,2026-09-16,19.0,365.94,6952.86,5,Completed,JPY,UAE,2026-08-11 12:25:20
SO000001540,CUST0003778,MAT000466,2025-08-16,24.0,771.91,18525.84,5,Completed,INR,Mexico,2026-08-11 20:25:20
SO000001541,CUST0007636,MAT000608,2026-08-10,4.0,18.25,73.0,0,Completed,AED,UAE,2026-08-12 14:25:20
SO000001542,CUST0000258,MAT000981,2023-09-16,25.0,563.97,14099.25,0,Completed,USD,USA,2026-08-12 12:25:20
SO000001543,CUST0004058,MAT000790,2024-06-20,19.0,817.13,15525.47,0,Shipped,USD,Germany,2026-08-11 12:25:20
SO000001544,CUST0000192,MAT001050,2024-06-05,24.0,97.38,2337.12,0,Completed,GBP,UK,2026-08-11 16:25:20
SO000001545,CUST0003068,MAT000664,2024-08-17,20.0,863.45,17269.0,15,Completed,USD,Japan,2026-08-12 08:25:20
SO000001546,CUST0007101,MAT000146,2024-06-14,3.0,871.07,2613.21,0,Shipped,GBP,UK,2026-08-12 07:25:20
SO000001547,CUST0007218,MAT000646,2025-12-17,25.0,837.16,20929.0,5,Pending,USD,Mexico,2026-08-12 12:25:20
SO000001548,CUST0007600,MAT000438,2023-01-23,12.0,418.98,5027.76,5,Completed,INR,South Africa,2026-08-12 11:25:20
SO000001549,CUST0000884,MAT000160,2023-09-11,22.0,347.76,7650.72,15,Shipped,USD,Germany,2026-08-11 20:25:20
SO000001550,CUST0007115,MAT000862,2025-08-19,23.0,636.82,14646.86,15,Completed,USD,Mexico,2026-08-11 12:25:20
SO000001551,CUST0001022,MAT000433,2025-01-28,24.0,290.23,6965.52,15,Completed,INR,Canada,2026-08-11 16:25:20
SO000001552,CUST0000961,MAT000157,2023-08-01,17.0,66.17,1124.89,10,Completed,EUR,Germany,2026-08-11 21:25:20
SO000001553,CUST0005988,MAT000101,2025-11-05,16.0,811.77,12988.32,10,Completed,INR,Germany,2026-08-12 17:25:20
SO000001554,CUST0004925,MAT000130,2024-01-21,17.0,573.2,9744.4,20,Completed,USD,Australia,2026-08-11 23:25:20
SO000001555,CUST0004607,MAT000866,2023-02-13,6.0,190.4,1142.4,0,Pending,AED,Japan,2026-08-12 14:25:20
SO000001556,CUST0004603,MAT001155,2025-04-13,22.0,21.48,472.56,15,Shipped,EUR,Japan,2026-08-12 15:25:20
SO000001557,CUST0002179,MAT000484,2024-02-22,25.0,652.55,16313.75,0,Cancelled,EUR,South Africa,2026-08-12 02:25:20
SO000001558,CUST0003455,MAT000368,2026-01-15,8.0,768.26,6146.08,0,Completed,EUR,UAE,2026-08-12 01:25:20
SO000001559,CUST0004299,MAT000926,2025-09-22,22.0,368.05,8097.1,20,Completed,USD,China,2026-08-12 05:25:20
SO000001560,CUST0004559,MAT001014,2026-03-11,2.0,77.4,154.8,0,Completed,USD,France,2026-08-12 13:25:20
SO000001561,CUST0007603,MAT000409,2024-12-06,19.0,585.52,11124.88,10,Shipped,EUR,India,2026-08-12 10:25:20
SO000001562,CUST0004213,MAT000560,2023-02-27,23.0,270.75,6227.25,15,Cancelled,EUR,Australia,2026-08-11 18:25:20
SO000001563,CUST0003865,MAT000060,2023-10-25,19.0,133.83,2542.77,0,Pending,INR,France,2026-08-12 14:25:20
SO000001564,CUST0006522,MAT000314,2026-08-04,9.0,461.8,4156.2,10,Completed,USD,France,2026-08-12 04:25:20
SO000001565,CUST0003170,MAT001108,2026-03-26,18.0,436.25,7852.5,20,Pending,USD,India,2026-08-12 12:25:20
SO000001566,CUST0005304,MAT000221,2024-11-18,20.0,467.51,9350.2,5,Completed,USD,India,2026-08-11 21:25:20
SO000001567,CUST0004300,MAT000219,2024-07-13,2.0,742.42,1484.84,20,Completed,USD,Singapore,2026-08-12 10:25:20
SO000001568,CUST0007271,MAT000698,2024-07-21,11.0,438.67,4825.37,0,Completed,EUR,South Africa,2026-08-11 16:25:20
SO000001569,CUST0001543,MAT000353,2025-05-03,7.0,810.98,5676.86,0,Completed,EUR,USA,2026-08-12 02:25:20
SO000001570,CUST0005485,MAT000145,2023-05-27,16.0,758.42,12134.72,0,Returned,INR,India,2026-08-12 05:25:20
SO000001571,CUST0006597,MAT000178,2024-08-19,10.0,587.75,5877.5,15,Completed,USD,Australia,2026-08-12 10:25:20
SO000001572,CUST0007655,MAT001199,2023-05-01,17.0,55.88,949.96,15,Completed,INR,UAE,2026-08-12 03:25:20
SO000001573,CUST0001007,MAT000101,2025-09-16,2.0,779.13,1558.26,5,Completed,USD,USA,2026-08-11 12:25:20
SO000001574,CUST0001441,MAT000342,2024-03-14,21.0,815.49,17125.29,0,Pending,INR,India,2026-08-12 18:25:20
SO000001575,CUST0003089,MAT000719,2025-12-03,11.0,340.67,3747.37,20,Completed,USD,Saudi Arabia,2026-08-12 00:25:20
SO000001576,CUST0006404,MAT000742,2023-02-16,20.0,475.91,9518.2,15,Completed,USD,USA,2026-08-11 17:25:20
SO000001577,CUST0006021,MAT000556,2025-12-29,17.0,256.51,4360.67,20,Returned,USD,Mexico,2026-08-11 20:25:20
SO000001578,CUST0005562,MAT000809,2023-05-16,18.0,18.17,327.06,0,Completed,USD,Mexico,2026-08-12 08:25:20
SO000001579,CUST0003615,MAT000825,2025-12-07,5.0,434.11,2170.55,5,Shipped,GBP,Brazil,2026-08-11 20:25:20
SO000001580,CUST0005565,MAT000025,2026-07-25,2.0,120.78,241.56,10,Completed,USD,Germany,2026-08-11 22:25:20
SO000001581,CUST0006442,MAT000097,2024-03-28,14.0,169.08,2367.12,0,Returned,EUR,Saudi Arabia,2026-08-12 17:25:20
SO000001582,CUST0003811,MAT000960,2024-07-17,14.0,435.24,6093.36,5,Pending,USD,Germany,2026-08-12 09:25:20
SO000001583,CUST0007644,MAT000014,2026-03-06,23.0,781.0,17963.0,15,Completed,USD,UAE,2026-08-11 17:25:20
SO000001584,CUST0000244,MAT000226,2026-10-04,7.0,760.95,5326.65,0,Pending,INR,France,2026-08-11 15:25:20
SO000001585,CUST0007274,MAT000466,2023-07-02,25.0,868.74,21718.5,5,Shipped,JPY,China,2026-08-11 20:25:20
SO000001586,CUST0002366,MAT000866,2024-04-03,4.0,437.0,1748.0,10,Returned,USD,Mexico,2026-08-12 10:25:20
SO000001587,CUST0000166,MAT000298,2025-03-12,4.0,499.05,1996.2,20,Shipped,USD,Mexico,2026-08-12 02:25:20
SO000001588,CUST0006919,MAT000656,2023-11-08,13.0,740.79,9630.27,0,Cancelled,USD,Canada,2026-08-12 17:25:20
SO000001589,CUST0003645,MAT001066,2026-07-08,11.0,631.21,6943.31,5,Completed,EUR,France,2026-08-12 05:25:20
SO000001590,CUST0001156,MAT000066,2025-01-31,10.0,168.63,1686.3,0,Completed,EUR,Canada,2026-08-12 02:25:20
SO000001591,CUST0003437,MAT000804,2025-11-11,6.0,361.37,2168.22,5,Completed,USD,France,2026-08-12 17:25:20
SO000001592,CUST0000652,MAT001044,2026-01-22,3.0,836.6,2509.8,0,Completed,AED,China,2026-08-11 19:25:20
SO000001593,CUST0002099,MAT000222,2026-01-30,3.0,135.78,407.34,20,Completed,AED,China,2026-08-12 16:25:20
SO000001594,CUST0005299,MAT000729,2023-07-31,25.0,192.37,4809.25,0,Shipped,EUR,Japan,2026-08-12 13:25:20
SO000001595,CUST0006063,MAT001103,2026-02-21,25.0,363.59,9089.75,0,Completed,EUR,France,2026-08-12 12:25:20
SO000001596,CUST0006516,MAT000539,2025-06-04,8.0,846.19,6769.52,0,Completed,USD,Saudi Arabia,2026-08-11 20:25:20
SO000001597,CUST0006606,MAT001083,2025-04-03,21.0,106.87,2244.27,10,Shipped,USD,France,2026-08-12 03:25:20
SO000001598,CUST0007907,MAT000473,2025-08-13,10.0,607.28,6072.8,0,Completed,USD,Mexico,2026-08-11 17:25:20
SO000001599,CUST0003664,MAT000379,2025-07-07,9.0,123.25,1109.25,15,Shipped,EUR,Germany,2026-08-12 15:25:20
SO000001600,CUST0007176,MAT001106,2023-02-22,15.0,474.43,7116.45,0,Completed,USD,China,2026-08-12 02:25:20
SO000001601,CUST0000845,MAT000297,2023-08-09,11.0,485.22,5337.42,0,Completed,GBP,UK,2026-08-11 16:25:20
SO000001602,CUST0001798,MAT000899,2024-05-17,19.0,43.15,819.85,15,Completed,USD,Mexico,2026-08-11 12:25:20
SO000001603,CUST0000166,MAT000556,2023-07-30,9.0,858.94,7730.46,20,Shipped,INR,Japan,2026-08-12 01:25:20
SO000001604,CUST0007403,MAT000848,2023-06-21,7.0,726.93,5088.51,5,Completed,USD,UAE,2026-08-12 00:25:20
SO000001605,CUST0006161,MAT000067,2025-03-27,8.0,276.05,2208.4,0,Pending,USD,UAE,2026-08-11 18:25:20
SO000001606,CUST0002780,MAT000533,2025-10-23,10.0,121.91,1219.1,0,Pending,USD,Canada,2026-08-11 17:25:20
SO000001607,CUST0000031,MAT001182,2025-09-22,19.0,314.34,5972.46,15,Completed,USD,India,2026-08-11 20:25:20
SO000001608,CUST0000038,MAT000142,2026-03-16,13.0,805.38,10469.94,15,Completed,EUR,India,2026-08-11 21:25:20
SO000001609,CUST0003623,MAT001173,2024-02-24,19.0,123.75,2351.25,10,Shipped,USD,Japan,2026-08-11 21:25:20
SO000001610,CUST0007673,MAT000399,2025-03-06,21.0,317.64,6670.44,15,Completed,GBP,Singapore,2026-08-11 14:25:20
SO000001611,CUST0004047,MAT001192,2025-11-29,20.0,447.4,8948.0,0,Shipped,EUR,Mexico,2026-08-11 21:25:20
SO000001612,CUST0007666,MAT001093,2026-05-12,21.0,34.43,723.03,0,Pending,USD,South Africa,2026-08-11 19:25:20
SO000001613,CUST0004723,MAT001048,2024-04-25,23.0,244.89,5632.47,0,Completed,AED,Canada,2026-08-11 14:25:20
SO000001614,CUST0006203,MAT000388,2025-04-07,5.0,538.09,2690.45,0,Completed,GBP,Canada,2026-08-11 23:25:20
SO000001615,CUST0002739,MAT000307,2025-02-14,9.0,294.95,2654.55,20,Completed,USD,France,2026-08-11 13:25:20
SO000001616,CUST0002634,MAT000843,2024-01-31,24.0,784.12,18818.88,15,Pending,USD,Australia,2026-08-11 13:25:20
SO000001617,CUST0006022,MAT000674,2023-02-16,12.0,843.41,10120.92,0,Completed,USD,Japan,2026-08-11 15:25:20
SO000001618,CUST0004265,MAT000590,2025-10-22,18.0,400.18,7203.24,20,Pending,USD,Singapore,2026-08-11 14:25:20
SO000001619,CUST0003067,MAT001184,2024-11-09,9.0,481.16,4330.44,5,Completed,USD,UK,2026-08-12 01:25:20
SO000001620,CUST0004672,MAT000306,2024-04-04,0.0,569.57,5695.7,20,Returned,EUR,Singapore,2026-08-12 15:25:20
SO000001621,CUST0007936,MAT000607,2023-12-26,23.0,599.76,13794.48,0,Completed,USD,Japan,2026-08-12 17:25:20
SO000001622,CUST0006464,MAT000252,2024-05-18,24.0,61.62,1478.88,5,Pending,USD,France,2026-08-11 23:25:20
SO000001623,CUST0001286,MAT001097,2026-02-04,10.0,53.04,530.4,20,Completed,GBP,Brazil,2026-08-12 06:25:20
SO000001624,CUST0004972,MAT000859,2024-10-10,16.0,779.7,12475.2,0,Completed,INR,Germany,2026-08-11 22:25:20
SO000001625,CUST0003813,MAT000645,2023-08-12,6.0,201.79,1210.74,0,Completed,USD,Singapore,2026-08-11 15:25:20
SO000001626,CUST0002603,MAT001169,2026-01-18,21.0,527.77,11083.17,0,Completed,USD,South Africa,2026-08-12 13:25:20
SO000001627,CUST0001230,MAT000552,2025-10-12,0.0,564.08,11845.68,0,Completed,EUR,Mexico,2026-08-12 16:25:20
SO000001628,CUST0001940,MAT000391,2025-08-08,18.0,152.2,2739.6,0,Completed,USD,USA,2026-08-11 23:25:20
SO000001629,CUST0005632,MAT000838,2024-07-22,5.0,686.63,3433.15,10,Pending,EUR,Singapore,2026-08-12 07:25:20
SO000001630,CUST0002676,MAT000751,2023-03-22,15.0,780.02,11700.3,15,Completed,USD,Singapore,2026-08-11 18:25:20
SO000001631,CUST0000061,MAT000078,2025-12-21,5.0,260.41,1302.05,15,Completed,INR,France,2026-08-11 21:25:20
SO000001632,CUST0006442,MAT000249,2024-03-26,,790.67,1581.34,15,Completed,USD,Japan,2026-08-12 07:25:20
SO000001633,CUST0002604,MAT000996,2023-04-23,9.0,77.53,697.77,0,Completed,USD,USA,2026-08-11 17:25:20
SO000001634,CUST0006171,MAT000783,2024-07-15,4.0,721.42,2885.68,0,Pending,JPY,Canada,2026-08-12 02:25:20
SO000001635,CUST0001119,MAT000373,2023-12-15,0.0,577.9,5779.0,0,Completed,GBP,UK,2026-08-11 19:25:20
SO000001636,CUST0006007,MAT001182,2025-02-02,2.0,526.88,1053.76,0,Completed,USD,Germany,2026-08-11 14:25:20
SO000001637,CUST0006058,MAT000324,2023-09-05,7.0,210.97,1476.79,10,Completed,EUR,South Africa,2026-08-11 20:25:20
SO000001638,CUST0004426,MAT000645,2025-11-04,4.0,328.85,1315.4,0,Returned,USD,UAE,2026-08-12 17:25:20
SO000001639,CUST0001410,MAT000282,2023-07-24,23.0,819.72,18853.56,0,Shipped,AED,Canada,2026-08-12 06:25:20
SO000001640,CUST0006948,MAT000191,2023-04-18,23.0,421.84,9702.32,20,Completed,AED,Brazil,2026-08-12 08:25:20
SO000001641,CUST0001833,MAT000291,2023-07-08,1.0,536.97,536.97,0,Completed,USD,France,2026-08-11 21:25:20
SO000001642,CUST0006476,MAT000367,2026-01-11,3.0,842.59,2527.77,20,Completed,EUR,Germany,2026-08-11 22:25:20
SO000001643,CUST0002652,MAT000247,2026-06-21,21.0,422.51,8872.71,0,Shipped,USD,Singapore,2026-08-12 00:25:20
